post_shortcode,commenter_username,comment_text,comment_likes
post_shortcode,commenter_username,comment_text,comment_likes
DIcRig7Mrwl,<Profile br_brennon (1955853527)>,:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: Could not have happened to a more deserving individual.,1
DIcRig7Mrwl,<Profile adventuresofdaveandlexi (33742439763)>,"That’s a perfect illustration of Vance; weird, awkward, evil.",0
DIcRig7Mrwl,<Profile orbital_bebop (23737016)>,Bet he would have been more gentle if it was a couch.,1
DIcRig7Mrwl,<Profile coach.a24 (67785922413)>,That’s what they get for going to the White House. Now it gives me a reason to never cheer for Ohio State ever again.,1
DIcRig7Mrwl,<Profile diegoalejandroserrato (51232245795)>,How is it his fault :face_with_tears_of_joy: the trophy broke in 2,1
DIcRig7Mrwl,<Profile dar_d_sar (2138637916)>,Bravo!!:face_with_tears_of_joy:,1
DIcRig7Mrwl,<Profile stchistophe (54607478199)>,Trumps administration is a job.  God its@embarrasing.,1
DIcRig7Mrwl,<Profile hides_behind_your_eyes (376273708)>,Does he need a sippy cup too?,1
DIcRig7Mrwl,<Profile dose1_ (187577865)>,:face_with_tears_of_joy:,1
DIcRig7Mrwl,<Profile ozzzk7 (7245906875)>,"Its a good luck throing down a tropy , thru my friends ;)",1
DIcRig7Mrwl,<Profile lifeissmoothe (210486356)>,Most MAGAts are dweebs :face_with_tears_of_joy::face_with_tears_of_joy:,1
DIcRig7Mrwl,<Profile trevtravels82 (39546501)>,If it was a couch he woulda had it no problem.,1
DIcRig7Mrwl,<Profile southern_dallas_magazine_ (1282154374)>,So emblematic of this administration. Fumbling everything.:man_facepalming_medium-dark_skin_tone:,1
DIcRig7Mrwl,<Profile alwanafzn (4713038648)>,He knows that trophy was corrupted LMAO,1
DIcRig7Mrwl,<Profile thataintmefu (841744331)>,:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,1
DIcRig7Mrwl,<Profile geebo68 (550788836)>,":face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:. Sorry, couldn’t happen to a smoother guy. Hands as clumsy as his mouth",1
DIcRig7Mrwl,<Profile juliean512 (420702731)>,Loser,0
DIcRig7Mrwl,<Profile tawnyar (20645612)>,Can’t do anything right,1
DIcRig7Mrwl,<Profile aliciazartmann (182521473)>,jesus christ,1
DIcRig7Mrwl,<Profile spitlersyl (1931654299)>,Oh snap! :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,1
DIcRig7Mrwl,<Profile dorada2828 (57899289089)>,:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,1
DIcRig7Mrwl,<Profile bravobravo_hhpov (839883657)>,:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,1
DIcRig7Mrwl,<Profile tbunte (42287603)>,JFC,1
DIcRig7Mrwl,<Profile kellyduke33 (1751676212)>,They have so much money.  Who cares :face_with_rolling_eyes::face_with_rolling_eyes::face_with_rolling_eyes:,0
DIcRig7Mrwl,<Profile jdavisknox14 (7152092549)>,The fact that this happened to Vance and OSU makes me SO f***ing happy :grinning_squinting_face: I needed this. Thanks.,0
DIcRig7Mrwl,<Profile lunamalaika0805 (73399134790)>,:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile readyforvalhal (1835665861)>,:face_with_peeking_eye::face_with_rolling_eyes::face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile ebert_49 (52940182)>,Very Vance thing to do,0
DIcRig7Mrwl,<Profile kaellancey (40477836894)>,i mean he probably didn’t expect for the trophy to not be in one piece :face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile terrencevaccaro (2272728132)>,If this isn’t the perfect metaphor than nothing is,0
DIcRig7Mrwl,<Profile raynaliv (305923890)>,:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile swanky1966 (4490179315)>,She is a mess,0
DIcRig7Mrwl,<Profile hellomatthewcopeland (403649923)>,:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile anna_b0595 (55267711092)>,:face_with_tears_of_joy::face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile paulontheeastcoast (7382532672)>,He shouldn't be in charge of anything more important than the TV remote control.,0
DIcRig7Mrwl,<Profile williewill1987 (665742644)>,:face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile alexisemilyspangler (16021406)>,This made my day,0
DIcRig7Mrwl,<Profile degie (36009998)>,:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile sylvia_gallegos_ (657967314)>,Stupid :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile elfeodemiguel (8671369488)>,"JD Fumbling with the furniture checks out…
:couch_and_lamp:",0
DIcRig7Mrwl,<Profile melvalu46 (1786213553)>,Oh he fumbles all right! :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile anabelezia (1777991581)>,:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile vani.amina (2291145155)>,Bahaha that’s the Ani-Midas touch. :face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile officialtreasurechest (53301046)>,Hmmm :face_with_raised_eyebrow::face_with_monocle:,0
DIcRig7Mrwl,<Profile pakolovestacos_ (27762245)>,Seems about how all is going,0
DIcRig7Mrwl,<Profile jennlanter (17835719)>,So Vance,0
DIcRig7Mrwl,<Profile pocntasha (376486833)>,:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::hundred_points:GOD DONT LIKE UGLY,0
DIcRig7Mrwl,<Profile booriggs (1363670408)>,He fumbles everything....,0
DIcRig7Mrwl,<Profile sukagebbla (1640405810)>,I love this on so many levels.,0
DIcRig7Mrwl,<Profile maqo08 (254758395)>,:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile crhae1908 (1549584443)>,:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,2
DIcRig7Mrwl,<Profile skycladpyxie (30303547576)>,:woman_facepalming_light_skin_tone: Someone put him back in his baby high chair!,0
DIcRig7Mrwl,<Profile richardsmith9850 (44695301628)>,:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile shaaztastic (2810181)>,:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile queenmitch15 (2876144375)>,:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile pudgiemarie (52358690471)>,:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile lnerjon (315949056)>,Idiot.,0
DIcRig7Mrwl,<Profile jemillerphotos (2762264928)>,What a dork,0
DIcRig7Mrwl,<Profile salrosay (1071818297)>,Good,0
DIcRig7Mrwl,<Profile pradaforthesoul (214179816)>,"In his defense, it looks like it fell apart",0
DIcRig7Mrwl,<Profile kccollins87 (39889762940)>,Wasn’t his fault!  That was a cheap ole trophy:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile xmxcxpx (530344391)>,Wtf :face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile michael_mitchell_glw (45854567159)>,JD wasn’t hired to play games,0
DIcRig7Mrwl,<Profile kia.nicole.g (223113911)>,That’s aligned with everything about this administration :woman_facepalming_medium_skin_tone:,0
DIcRig7Mrwl,<Profile sz.ibanez (8097093761)>,Karma… :face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile hinesyolie (60809180632)>,Ohhhh :squinting_face_with_tongue::thumbs_down:,2
DIcRig7Mrwl,<Profile lumberlanestudio (254848106)>,:clown_face:,0
DIcRig7Mrwl,<Profile djknlr (13892709)>,Trophy don’t lie. :eyes:,0
DIcRig7Mrwl,<Profile dyami_sakima_ripmac (202675361)>,:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile bdyoungbl3 (4549245920)>,:face_with_tears_of_joy::face_with_tears_of_joy:what a dipshit!,0
DIcRig7Mrwl,<Profile motorcrossforeva (54121831691)>,He accidentally dropped a trophy guys? Cmon..,0
DIcRig7Mrwl,<Profile sandra_fus_son (1377386637)>,WHAT A PEASANT!!!!!!!,0
DIcRig7Mrwl,<Profile naples_spartan (190756281)>,James Bowman,0
DIcRig7Mrwl,<Profile naples_spartan (190756281)>,Use the name he was born with… James Bowman,0
DIcRig7Mrwl,<Profile beeteezybaebee (217801514)>,I hate it here,0
DIcRig7Mrwl,<Profile exquisitedesigns_creations (707835179)>,Eerything he touches crumbles in the same manner!,0
DIcRig7Mrwl,<Profile lynne_frost_ (5817695982)>,:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile geofuegeo.tm (9295645757)>,He got the golden vulva award :face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile marsha_knows_minnows (177830279)>,What a dufus,0
DIcRig7Mrwl,<Profile kerstinjvclt (61756125112)>,Even the simplest things he can’t achieve,0
DIcRig7Mrwl,<Profile theflawlessicko (8339002565)>,L,0
DIcRig7Mrwl,<Profile lpaerry (427489323)>,:face_with_tears_of_joy: dumb :donkey:,0
DIcRig7Mrwl,<Profile swearle.ai (19057868804)>,HAHAHAHA,0
DIcRig7Mrwl,<Profile adelich83 (33659642)>,SNL is going to eat this up!!!,0
DIcRig7Mrwl,<Profile jamie_witcombe (8623231898)>,Total Carnage as per usual!!,0
DIcRig7Mrwl,<Profile bon__javier (238262099)>,@esaagar,0
DIcRig7Mrwl,<Profile damon.williams.7796 (7398447391)>,Oh boy. Next time be carefully,0
DIcRig7Mrwl,<Profile beergeney (23267137)>,:rolling_on_the_floor_laughing:,0
DIcRig7Mrwl,<Profile jopopob (8595087345)>,:face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile nathanllw (511262736)>,:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile comfortablepatty (16672383)>,:face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile samiamsam85 (1789225353)>,This is our country so far,0
DIcRig7Mrwl,<Profile skythepinkgirlandburrito (42431844942)>,:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile dave.t.wang (41474257449)>,"Hahaha. He doesn't like Ohio, and that's what happened.",0
DIcRig7Mrwl,<Profile alicia.trotter (2988035779)>,:woman_facepalming_medium-dark_skin_tone::woman_facepalming_medium-dark_skin_tone::woman_facepalming_medium-dark_skin_tone:,0
DIcRig7Mrwl,<Profile megan_b_nice (30590764)>,Loser,0
DIcRig7Mrwl,<Profile pkelly500 (1011354898)>,He shows about the same skill in governing.,0
DIcRig7Mrwl,<Profile asdrubal3000 (535452863)>,:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,0
DIcRig7Mrwl,<Profile amt71 (411827403)>,too many POC around him made him feel uncomfortable,0
DIcRig7Mrwl,<Profile im_hugh_jazz (54970200845)>,What a ‘fing  dork,0
DIcRig7Mrwl,<Profile _xora_ (343057290)>,Just what they are doing with our country!,0
DIcRig7Mrwl,<Profile radioshach (39442509)>,Why Not? They’re Fumbling the Nation :United_States:,7
DIcRig7Mrwl,<Profile clorellana82 (38887827)>,:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile skys.grandma (13693248885)>,"Meanwhile, prob broke that man's foot. Whatta clutz",0
DIcRig7Mrwl,<Profile mar.ant_sc (35592162640)>,Represents this CIRCUS well :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile susanafritz1978 (3050738458)>,They destroy everything :woozy_face::woozy_face:,0
DIcRig7Mrwl,<Profile jamiefranklin09 (270687880)>,Classic lol,0
DIcRig7Mrwl,<Profile migbondl (444476734)>,Awkward made,0
DIcRig7Mrwl,<Profile garywalter564 (31492607735)>,Trophy must be made in China,0
DIcRig7Mrwl,<Profile thecoolgirljc (2412650588)>,:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile queenbz0988 (29344522490)>,Yet he claims to be a real vet but can’t hold a trophy :trophy: image if he had to carry and use a fireman :face_with_diagonal_mouth: :face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile hdsrosedale (176479753)>,"As an OSU alumni, I am terribly disappointed they even went to the White House. Should have followed Philly’s lead…",0
DIcRig7Mrwl,<Profile rosie7777777 (2289337495)>,"The past Presidents and Vice presidents never dropped them, but it doesn't surprise us.",0
DIcRig7Mrwl,<Profile iloveshelterdogs (3638352551)>,:clown_face::clown_face::clown_face:,0
DIcRig7Mrwl,<Profile zackattackbos (68443176426)>,:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile gaulatti (35446526)>,Did the trophy say “thank you”?,0
DIcRig7Mrwl,<Profile betadeltanupe (190644304)>,Mascara got in his eyes:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile marley20011 (2364894132)>,HAHAHAHAHAHAHAHAHAHAHAHAHA this administration is a complete embarrassment to humanity. People actually voted for these boneheads?????? HAHAHAHAHAHAHAHA,0
DIcRig7Mrwl,<Profile t_payne3.17 (188116818)>,"I mean, why you gotta pick it up in the first place? :unamused_face:",0
DIcRig7Mrwl,<Profile lisaaybike (36637214)>,Jezz can that guy do anything,0
DIcRig7Mrwl,<Profile tom_burns_12 (3735498028)>,This administration is fumbling everything,0
DIcRig7Mrwl,<Profile sacco_nancy (5729359541)>,Wow,0
DIcRig7Mrwl,<Profile ignivomous (357633667)>,Jfc,0
DIcRig7Mrwl,<Profile miamidreamin1127 (6091445)>,Can’t wait for the SNL version of this :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,0
DIcRig7Mrwl,<Profile the.opposite.of.rizz (175532553)>,Lmao what can't he not do,0
DIcRig7Mrwl,<Profile sunnydc (8916766)>,:face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile d812rags (273659373)>,STRAIGHT GOOFY! HE SHOULDN'T EVEN BE TOUCHING IT:beaming_face_with_smiling_eyes:,0
DIcRig7Mrwl,<Profile mwusterrr93 (546660138)>,Why nobody comment on his age and how that must make him unfit,0
DIcRig7Mrwl,<Profile kristilynncd (4202990318)>,What a tool,0
DIcRig7Mrwl,<Profile bigdogg7777 (28974131)>,:clown_face::circus_tent:,0
DIcRig7Mrwl,<Profile alex_baldock_01 (72699607250)>,:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile ising.513 (8597136294)>,"Between him, Rump & Muskrat…I CAN’T! :woman_facepalming_medium_skin_tone::face_with_tears_of_joy:",0
DIcRig7Mrwl,<Profile kid_kiwi (188917301)>,Lmfaoooo,0
DIcRig7Mrwl,<Profile mrslutes_likeflutes (3561755116)>,I could watch this forever….on a loop :face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile nevin23 (104756044)>,Wow. What an idiot.,0
DIcRig7Mrwl,<Profile rebleh19 (522671998)>,Really sums up the whole vibe,0
DIcRig7Mrwl,<Profile ahurst1023 (5550410064)>,:face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile drsalmeron (144346660)>,Fumbling everything else for the US,0
DIcRig7Mrwl,<Profile shobimobi (204000617)>,Fumbleeeeee,0
DIcRig7Mrwl,<Profile hjsorkin (554017959)>,:skull:,0
DIcRig7Mrwl,<Profile markarosenberg (425010479)>,"To be fair, first trophy he’s ever handled",0
DIcRig7Mrwl,<Profile lustpistol2000 (3110736741)>,:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:Go Blue :blue_heart:,0
DIcRig7Mrwl,<Profile r.roffmann (304902997)>,Failure. Thats what These fcking clowns are!,0
DIcRig7Mrwl,<Profile luxewanderer (2502837509)>,Quite apropos!,0
DIcRig7Mrwl,<Profile rossgxs1957 (3122236276)>,:face_with_tears_of_joy:,3
DIcRig7Mrwl,<Profile cmb.costas (5760991824)>,:clown_face::clown_face::clown_face::clown_face::clown_face:,3
DIcRig7Mrwl,<Profile itsmesuzyqz (178179998)>,Oh snap.,0
DIcRig7Mrwl,<Profile meg_hig1 (186147895)>,P3nd3j0,0
DIcRig7Mrwl,<Profile girllikedollie (73636617853)>,:grinning_face_with_sweat:,0
DIcRig7Mrwl,<Profile ljconnor2019 (15638868675)>,"Just stay home JD, please, stay home next time!",0
DIcRig7Mrwl,<Profile mr.dre2020 (2266475658)>,"Bread can mold , what is he is able to?",0
DIcRig7Mrwl,<Profile igmarstyle (293635580)>,:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile roxsteady_dondada (62287211109)>,Like everything he does,0
DIcRig7Mrwl,<Profile ronaldgrey (1514911810)>,:american_football: And he claims to be from Ohio:exclamation_question_mark:,0
DIcRig7Mrwl,<Profile shi_ei_jeanne (3975908860)>,:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile agataf8883 (1162146509)>,How appropriate,0
DIcRig7Mrwl,<Profile christi_anne_mg (1067290116)>,That’s what u get for letting him touch it.,0
DIcRig7Mrwl,<Profile incognito_193 (4731430189)>,:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile lilyaguilar99 (1046897051)>,Jajajajajaja :face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile yoshi.yamakawa (3642055017)>,He broke a few couches also,0
DIcRig7Mrwl,<Profile samuelbfra (7141448535)>,"I did not hear a ""thank you"".",0
DIcRig7Mrwl,<Profile gramuolskyess7 (45278083451)>,Smh :skull::skull::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,0
DIcRig7Mrwl,<Profile 4nastyhoneybadgers (35185474179)>,Wanker,0
DIcRig7Mrwl,<Profile ariesbaby17 (4679045)>,:face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile stringerbel4 (337028486)>,Dammmm man and JD is my man. :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile johnalexg_ (354304490)>,"Wow that’s not manly at all, is it? @jessewatters",0
DIcRig7Mrwl,<Profile jlyngreg (35857246)>,:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile johnalexg_ (354304490)>,@jessewatters looks like this manly man can’t pick up a trophy,0
DIcRig7Mrwl,<Profile cmwegs69 (39179766988)>,:face_with_rolling_eyes:,0
DIcRig7Mrwl,<Profile julie_l_harper (5619533561)>,What a pitiful excuse for a VP,0
DIcRig7Mrwl,<Profile castilho7980 (56981744863)>,Lo que cayo  representa  a USA. El país se les fue de la mano. :face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile sportsfannw (288381620)>,Slippery like he is…. So says a friend. :man_shrugging_light_skin_tone:,0
DIcRig7Mrwl,<Profile oldbluejeansx (3878330)>,Not even capable to hold things,0
DIcRig7Mrwl,<Profile jackthebiscuit010 (61961674303)>,It’s a baseless situation,0
DIcRig7Mrwl,<Profile bryson_jr_tech (9132947432)>,If he can’t hold the trophy :trophy: with care he can’t hold a country either :loudly_crying_face:,0
DIcRig7Mrwl,<Profile yourlora.cain (71933304318)>,Thats a nice commercial :face_with_tears_of_joy::face_with_tears_of_joy: rofl,0
DIcRig7Mrwl,<Profile julespotter3 (208247199)>,"You meant to say, cheaply made Trophy broke. #Morons",0
DIcRig7Mrwl,<Profile not_playin_yo (1619472228)>,":face_with_tears_of_joy: sheesh, these guys… :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:not very astute..",0
DIcRig7Mrwl,<Profile armandon11 (7124710)>,Figures. This administration fumbles everything :face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile myco_kibuuka_ (7511777874)>,Isnt he a human being :face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile bigbadbobbiggs (3009842010)>,What state is he from?,0
DIcRig7Mrwl,<Profile kathyk1855 (54735263928)>,He also said the M word twice!,0
DIcRig7Mrwl,<Profile camsmom1999 (2234872628)>,Miss Maybelline has butter fingers,0
DIcRig7Mrwl,<Profile calenderjames (36749391550)>,Has Vance ever played in any organized sports?!,0
DIcRig7Mrwl,<Profile rockerroller71 (3136409424)>,Just leave it alone ffs,0
DIcRig7Mrwl,<Profile eloah.deoliveira (2275527159)>,@b.copp25,0
DIcRig7Mrwl,<Profile juckstapose (191044562)>,"Yep, destroying useless government jobs and giving the money back to the taxpayers. Your correct :thumbs_up_light_skin_tone:",0
DIcRig7Mrwl,<Profile wrirobe1995 (956456478)>,He couldn't hold his own :peanuts: s...:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile czarine.edelson (37334053946)>,Just Don't Vance,0
DIcRig7Mrwl,<Profile phillyphatt (242260248)>,He's a :clown_face:  just like cheese face,0
DIcRig7Mrwl,<Profile christopher.moreno.1675 (49164577110)>,He proves he's incompetent even holding  trophies:trophy:,0
DIcRig7Mrwl,<Profile martin_etchepare (27377723316)>,Ups,0
DIcRig7Mrwl,<Profile janelhurley (177496795)>,:face_with_rolling_eyes::clown_face:,0
DIcRig7Mrwl,<Profile denisew923 (40576936854)>,:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile davidfbonilla (2282001316)>,So manly,0
DIcRig7Mrwl,<Profile zje305 (382203002)>,Yea not quite that thing was built to fail and two pc,0
DIcRig7Mrwl,<Profile p3riph3ral (18892555)>,Have you even said thank you?,0
DIcRig7Mrwl,<Profile hotrod5177 (690836173)>,Goofy:face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile joyoloesiahari (50645566)>,Like what they did on the US economy ...,0
DIcRig7Mrwl,<Profile fakeheiresssss (61465636422)>,He’s much more comfortable grabbing a couch :couch_and_lamp:,0
DIcRig7Mrwl,<Profile majacobs1987 (2014842651)>,Temu trophy cause they couldn’t beat their rival :face_with_tears_of_joy: .  Go blue,0
DIcRig7Mrwl,<Profile mackenzielayla (281584032)>,"Ew, OSU should have refused the White House invite",0
DIcRig7Mrwl,<Profile walkermjones2 (48895909597)>,Yeah he drops everything he touches,0
DIcRig7Mrwl,<Profile allthatglitters94506 (6915949227)>,He shoukd have turned around and apologized and left,0
DIcRig7Mrwl,<Profile ellenomary (23737562)>,What a boob,0
DIcRig7Mrwl,<Profile ypiano5 (39689217249)>,:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::clown_face::clown_face::clown_face::clown_face::clown_face::pile_of_poo::pile_of_poo::pile_of_poo::pile_of_poo::pile_of_poo:,0
DIcRig7Mrwl,<Profile the_huskey_diva (3554876160)>,"We literally have the most really unlikable people that I could think of, in charge of our country.",0
DIcRig7Mrwl,<Profile narimanthefive (2108094493)>,I suppose it’s made in China. If it was  American- it would be solid as a rock,0
DIcRig7Mrwl,<Profile konsultantgj (2212430354)>,Dropping the ball and breaking things is what they are good at. At least they are consistent,0
DIcRig7Mrwl,<Profile patriciatzymeri12 (202451768)>,:woman_facepalming_light_skin_tone:,0
DIcRig7Mrwl,<Profile cnbx_19 (25075173430)>,Perfect representation of the state of our country too :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile c_szat (54874527875)>,:skull:,0
DIcRig7Mrwl,<Profile msshields24 (52029999289)>,Besos fell and now this. It is definitely karma,0
DIcRig7Mrwl,<Profile damiannjennifer (9755280)>,What a disrespectful headline the trophy was in two pieces whoever put it together did it wrong,0
DIcRig7Mrwl,<Profile niyuan14 (270206571)>,:face_with_tears_of_joy::face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile etrain57 (429908793)>,"But hey, at least everyone up there was wearing a suit... Amirite??? :man_facepalming_light_skin_tone:",0
DIcRig7Mrwl,<Profile baigaiyp (3191182643)>,Tramp:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile wintersummer816 (2323002284)>,SNL skit loading…:face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile hellodolliewood (232218562)>,:clown_face::clown_face::clown_face::clown_face:,0
DIcRig7Mrwl,<Profile magaly_mc_ (271774780)>,Dumb :face_with_tears_of_joy:,0
DIcRig7Mrwl,<Profile angelicapina2311 (45272876135)>,:face_with_rolling_eyes::face_with_rolling_eyes::face_with_rolling_eyes:,0
